split,sample_id,fault_type,vin,cycle_index,sample_label,sequence_length
test,LFP_low_capacity_vin_82_vin_82_discharge_6,low_capacity,vin_82,6,1,762
test,LFP_low_capacity_vin_82_vin_82_discharge_7,low_capacity,vin_82,7,1,546
test,LFP_low_capacity_vin_82_vin_82_discharge_8,low_capacity,vin_82,8,1,545
test,LFP_low_capacity_vin_82_vin_82_discharge_9,low_capacity,vin_82,9,1,505
test,LFP_low_capacity_vin_82_vin_82_discharge_10,low_capacity,vin_82,10,1,829
test,LFP_low_capacity_vin_83_vin_83_discharge_1,low_capacity,vin_83,1,1,629
test,LFP_low_capacity_vin_83_vin_83_discharge_2,low_capacity,vin_83,2,1,626
test,LFP_low_capacity_vin_83_vin_83_discharge_3,low_capacity,vin_83,3,1,511
test,LFP_low_capacity_vin_83_vin_83_discharge_4,low_capacity,vin_83,4,1,617
test,LFP_low_capacity_vin_83_vin_83_discharge_5,low_capacity,vin_83,5,1,580
test,LFP_low_capacity_vin_83_vin_83_discharge_6,low_capacity,vin_83,6,1,697
test,LFP_low_capacity_vin_83_vin_83_discharge_7,low_capacity,vin_83,7,1,716
test,LFP_low_capacity_vin_83_vin_83_discharge_8,low_capacity,vin_83,8,1,555
test,LFP_low_capacity_vin_83_vin_83_discharge_9,low_capacity,vin_83,9,1,883
test,LFP_low_capacity_vin_83_vin_83_discharge_10,low_capacity,vin_83,10,1,667
test,LFP_low_capacity_vin_84_vin_84_discharge_1,low_capacity,vin_84,1,1,688
test,LFP_low_capacity_vin_84_vin_84_discharge_2,low_capacity,vin_84,2,1,503
test,LFP_low_capacity_vin_84_vin_84_discharge_3,low_capacity,vin_84,3,1,856
test,LFP_low_capacity_vin_84_vin_84_discharge_4,low_capacity,vin_84,4,1,679
test,LFP_low_capacity_vin_84_vin_84_discharge_5,low_capacity,vin_84,5,1,685
test,LFP_low_capacity_vin_84_vin_84_discharge_6,low_capacity,vin_84,6,1,534
test,LFP_low_capacity_vin_84_vin_84_discharge_7,low_capacity,vin_84,7,1,701
test,LFP_low_capacity_vin_84_vin_84_discharge_8,low_capacity,vin_84,8,1,583
test,LFP_low_capacity_vin_84_vin_84_discharge_9,low_capacity,vin_84,9,1,559
test,LFP_low_capacity_vin_84_vin_84_discharge_10,low_capacity,vin_84,10,1,757
test,LFP_low_capacity_vin_85_vin_85_discharge_1,low_capacity,vin_85,1,1,553
test,LFP_low_capacity_vin_85_vin_85_discharge_2,low_capacity,vin_85,2,1,689
test,LFP_low_capacity_vin_85_vin_85_discharge_3,low_capacity,vin_85,3,1,669
test,LFP_low_capacity_vin_85_vin_85_discharge_4,low_capacity,vin_85,4,1,588
test,LFP_low_capacity_vin_85_vin_85_discharge_5,low_capacity,vin_85,5,1,1216
test,LFP_low_capacity_vin_85_vin_85_discharge_6,low_capacity,vin_85,6,1,515
test,LFP_low_capacity_vin_85_vin_85_discharge_7,low_capacity,vin_85,7,1,694
test,LFP_low_capacity_vin_85_vin_85_discharge_8,low_capacity,vin_85,8,1,509
test,LFP_low_capacity_vin_85_vin_85_discharge_9,low_capacity,vin_85,9,1,585
test,LFP_low_capacity_vin_85_vin_85_discharge_10,low_capacity,vin_85,10,1,636
test,LFP_low_capacity_vin_86_vin_86_discharge_1,low_capacity,vin_86,1,1,628
test,LFP_low_capacity_vin_86_vin_86_discharge_2,low_capacity,vin_86,2,1,713
test,LFP_low_capacity_vin_86_vin_86_discharge_3,low_capacity,vin_86,3,1,605
test,LFP_low_capacity_vin_86_vin_86_discharge_4,low_capacity,vin_86,4,1,757
test,LFP_low_capacity_vin_86_vin_86_discharge_5,low_capacity,vin_86,5,1,782
test,LFP_low_capacity_vin_86_vin_86_discharge_6,low_capacity,vin_86,6,1,511
test,LFP_low_capacity_vin_86_vin_86_discharge_7,low_capacity,vin_86,7,1,602
test,LFP_low_capacity_vin_86_vin_86_discharge_8,low_capacity,vin_86,8,1,539
test,LFP_low_capacity_vin_86_vin_86_discharge_9,low_capacity,vin_86,9,1,766
test,LFP_low_capacity_vin_86_vin_86_discharge_10,low_capacity,vin_86,10,1,1018
test,LFP_low_capacity_vin_87_vin_87_discharge_1,low_capacity,vin_87,1,1,785
test,LFP_low_capacity_vin_87_vin_87_discharge_2,low_capacity,vin_87,2,1,600
test,LFP_low_capacity_vin_87_vin_87_discharge_3,low_capacity,vin_87,3,1,736
test,LFP_low_capacity_vin_87_vin_87_discharge_4,low_capacity,vin_87,4,1,542
test,LFP_low_capacity_vin_87_vin_87_discharge_5,low_capacity,vin_87,5,1,658
test,LFP_low_capacity_vin_87_vin_87_discharge_6,low_capacity,vin_87,6,1,998
test,LFP_low_capacity_vin_87_vin_87_discharge_7,low_capacity,vin_87,7,1,600
test,LFP_low_capacity_vin_87_vin_87_discharge_8,low_capacity,vin_87,8,1,504
test,LFP_low_capacity_vin_87_vin_87_discharge_9,low_capacity,vin_87,9,1,528
test,LFP_low_capacity_vin_87_vin_87_discharge_10,low_capacity,vin_87,10,1,609
test,LFP_low_capacity_vin_88_vin_88_discharge_1,low_capacity,vin_88,1,1,511
test,LFP_low_capacity_vin_88_vin_88_discharge_2,low_capacity,vin_88,2,1,698
test,LFP_low_capacity_vin_88_vin_88_discharge_3,low_capacity,vin_88,3,1,646
test,LFP_low_capacity_vin_88_vin_88_discharge_4,low_capacity,vin_88,4,1,936
test,LFP_low_capacity_vin_88_vin_88_discharge_5,low_capacity,vin_88,5,1,526
test,LFP_low_capacity_vin_88_vin_88_discharge_6,low_capacity,vin_88,6,1,514
test,LFP_low_capacity_vin_88_vin_88_discharge_7,low_capacity,vin_88,7,1,516
test,LFP_low_capacity_vin_88_vin_88_discharge_8,low_capacity,vin_88,8,1,509
test,LFP_low_capacity_vin_88_vin_88_discharge_9,low_capacity,vin_88,9,1,495
test,LFP_low_capacity_vin_88_vin_88_discharge_10,low_capacity,vin_88,10,1,557
test,LFP_low_capacity_vin_89_vin_89_discharge_1,low_capacity,vin_89,1,1,529
test,LFP_low_capacity_vin_89_vin_89_discharge_2,low_capacity,vin_89,2,1,746
test,LFP_low_capacity_vin_89_vin_89_discharge_3,low_capacity,vin_89,3,1,679
test,LFP_low_capacity_vin_89_vin_89_discharge_4,low_capacity,vin_89,4,1,890
test,LFP_low_capacity_vin_89_vin_89_discharge_5,low_capacity,vin_89,5,1,662
test,LFP_low_capacity_vin_89_vin_89_discharge_6,low_capacity,vin_89,6,1,512
test,LFP_low_capacity_vin_89_vin_89_discharge_7,low_capacity,vin_89,7,1,946
test,LFP_low_capacity_vin_89_vin_89_discharge_8,low_capacity,vin_89,8,1,591
test,LFP_low_capacity_vin_89_vin_89_discharge_9,low_capacity,vin_89,9,1,544
test,LFP_low_capacity_vin_89_vin_89_discharge_10,low_capacity,vin_89,10,1,835
test,LFP_low_capacity_vin_90_vin_90_discharge_1,low_capacity,vin_90,1,1,620
test,LFP_low_capacity_vin_90_vin_90_discharge_2,low_capacity,vin_90,2,1,638
test,LFP_low_capacity_vin_90_vin_90_discharge_3,low_capacity,vin_90,3,1,580
test,LFP_low_capacity_vin_90_vin_90_discharge_4,low_capacity,vin_90,4,1,525
test,LFP_low_capacity_vin_90_vin_90_discharge_5,low_capacity,vin_90,5,1,507
test,LFP_low_capacity_vin_90_vin_90_discharge_6,low_capacity,vin_90,6,1,575
test,LFP_low_capacity_vin_90_vin_90_discharge_7,low_capacity,vin_90,7,1,772
test,LFP_low_capacity_vin_90_vin_90_discharge_8,low_capacity,vin_90,8,1,802
test,LFP_low_capacity_vin_90_vin_90_discharge_9,low_capacity,vin_90,9,1,602
test,LFP_low_capacity_vin_90_vin_90_discharge_10,low_capacity,vin_90,10,1,631
test,LFP_low_capacity_vin_91_vin_91_discharge_1,low_capacity,vin_91,1,1,683
test,LFP_low_capacity_vin_91_vin_91_discharge_2,low_capacity,vin_91,2,1,725
test,LFP_low_capacity_vin_91_vin_91_discharge_3,low_capacity,vin_91,3,1,700
test,LFP_low_capacity_vin_91_vin_91_discharge_4,low_capacity,vin_91,4,1,514
test,LFP_low_capacity_vin_91_vin_91_discharge_5,low_capacity,vin_91,5,1,883
test,LFP_low_capacity_vin_91_vin_91_discharge_6,low_capacity,vin_91,6,1,578
test,LFP_low_capacity_vin_91_vin_91_discharge_7,low_capacity,vin_91,7,1,613
test,LFP_low_capacity_vin_91_vin_91_discharge_8,low_capacity,vin_91,8,1,564
test,LFP_low_capacity_vin_91_vin_91_discharge_9,low_capacity,vin_91,9,1,899
test,LFP_low_capacity_vin_91_vin_91_discharge_10,low_capacity,vin_91,10,1,539
test,LFP_low_capacity_vin_92_vin_92_discharge_1,low_capacity,vin_92,1,1,756
test,LFP_low_capacity_vin_92_vin_92_discharge_2,low_capacity,vin_92,2,1,596
test,LFP_low_capacity_vin_92_vin_92_discharge_3,low_capacity,vin_92,3,1,842
test,LFP_low_capacity_vin_92_vin_92_discharge_4,low_capacity,vin_92,4,1,569
test,LFP_low_capacity_vin_92_vin_92_discharge_5,low_capacity,vin_92,5,1,721
test,LFP_low_capacity_vin_92_vin_92_discharge_6,low_capacity,vin_92,6,1,565
test,LFP_low_capacity_vin_92_vin_92_discharge_7,low_capacity,vin_92,7,1,575
test,LFP_low_capacity_vin_92_vin_92_discharge_8,low_capacity,vin_92,8,1,687
test,LFP_low_capacity_vin_92_vin_92_discharge_9,low_capacity,vin_92,9,1,492
test,LFP_low_capacity_vin_92_vin_92_discharge_10,low_capacity,vin_92,10,1,600
test,LFP_low_capacity_vin_93_vin_93_discharge_1,low_capacity,vin_93,1,1,604
test,LFP_low_capacity_vin_93_vin_93_discharge_2,low_capacity,vin_93,2,1,756
test,LFP_low_capacity_vin_93_vin_93_discharge_3,low_capacity,vin_93,3,1,923
test,LFP_low_capacity_vin_93_vin_93_discharge_4,low_capacity,vin_93,4,1,761
test,LFP_low_capacity_vin_93_vin_93_discharge_5,low_capacity,vin_93,5,1,616
test,LFP_low_capacity_vin_93_vin_93_discharge_6,low_capacity,vin_93,6,1,592
test,LFP_low_capacity_vin_93_vin_93_discharge_7,low_capacity,vin_93,7,1,725
test,LFP_low_capacity_vin_93_vin_93_discharge_8,low_capacity,vin_93,8,1,528
test,LFP_low_capacity_vin_93_vin_93_discharge_9,low_capacity,vin_93,9,1,675
test,LFP_low_capacity_vin_93_vin_93_discharge_10,low_capacity,vin_93,10,1,608
test,LFP_low_capacity_vin_94_vin_94_discharge_1,low_capacity,vin_94,1,1,696
test,LFP_low_capacity_vin_94_vin_94_discharge_2,low_capacity,vin_94,2,1,605
test,LFP_low_capacity_vin_94_vin_94_discharge_3,low_capacity,vin_94,3,1,593
test,LFP_low_capacity_vin_94_vin_94_discharge_4,low_capacity,vin_94,4,1,834
test,LFP_low_capacity_vin_94_vin_94_discharge_5,low_capacity,vin_94,5,1,776
test,LFP_low_capacity_vin_94_vin_94_discharge_6,low_capacity,vin_94,6,1,729
test,LFP_low_capacity_vin_94_vin_94_discharge_7,low_capacity,vin_94,7,1,501
test,LFP_low_capacity_vin_94_vin_94_discharge_8,low_capacity,vin_94,8,1,591
test,LFP_low_capacity_vin_94_vin_94_discharge_9,low_capacity,vin_94,9,1,666
test,LFP_low_capacity_vin_94_vin_94_discharge_10,low_capacity,vin_94,10,1,555
test,LFP_low_capacity_vin_95_vin_95_discharge_1,low_capacity,vin_95,1,1,612
test,LFP_low_capacity_vin_95_vin_95_discharge_2,low_capacity,vin_95,2,1,683
test,LFP_low_capacity_vin_95_vin_95_discharge_3,low_capacity,vin_95,3,1,772
test,LFP_low_capacity_vin_95_vin_95_discharge_4,low_capacity,vin_95,4,1,685
test,LFP_low_capacity_vin_95_vin_95_discharge_5,low_capacity,vin_95,5,1,800
test,LFP_low_capacity_vin_95_vin_95_discharge_6,low_capacity,vin_95,6,1,727
test,LFP_low_capacity_vin_95_vin_95_discharge_7,low_capacity,vin_95,7,1,658
test,LFP_low_capacity_vin_95_vin_95_discharge_8,low_capacity,vin_95,8,1,779
test,LFP_low_capacity_vin_95_vin_95_discharge_9,low_capacity,vin_95,9,1,689
test,LFP_low_capacity_vin_95_vin_95_discharge_10,low_capacity,vin_95,10,1,687
test,LFP_low_capacity_vin_96_vin_96_discharge_1,low_capacity,vin_96,1,1,899
test,LFP_low_capacity_vin_96_vin_96_discharge_2,low_capacity,vin_96,2,1,591
test,LFP_low_capacity_vin_96_vin_96_discharge_3,low_capacity,vin_96,3,1,860
test,LFP_low_capacity_vin_96_vin_96_discharge_4,low_capacity,vin_96,4,1,633
test,LFP_low_capacity_vin_96_vin_96_discharge_5,low_capacity,vin_96,5,1,582
test,LFP_low_capacity_vin_96_vin_96_discharge_6,low_capacity,vin_96,6,1,489
test,LFP_low_capacity_vin_96_vin_96_discharge_7,low_capacity,vin_96,7,1,698
test,LFP_low_capacity_vin_96_vin_96_discharge_8,low_capacity,vin_96,8,1,664
test,LFP_low_capacity_vin_96_vin_96_discharge_9,low_capacity,vin_96,9,1,602
test,LFP_low_capacity_vin_96_vin_96_discharge_10,low_capacity,vin_96,10,1,516
test,LFP_low_capacity_vin_97_vin_97_discharge_1,low_capacity,vin_97,1,1,633
test,LFP_low_capacity_vin_97_vin_97_discharge_2,low_capacity,vin_97,2,1,526
test,LFP_low_capacity_vin_97_vin_97_discharge_3,low_capacity,vin_97,3,1,531
test,LFP_low_capacity_vin_97_vin_97_discharge_4,low_capacity,vin_97,4,1,703
test,LFP_low_capacity_vin_97_vin_97_discharge_5,low_capacity,vin_97,5,1,694
test,LFP_low_capacity_vin_97_vin_97_discharge_6,low_capacity,vin_97,6,1,707
test,LFP_low_capacity_vin_97_vin_97_discharge_7,low_capacity,vin_97,7,1,696
test,LFP_low_capacity_vin_97_vin_97_discharge_8,low_capacity,vin_97,8,1,775
test,LFP_low_capacity_vin_97_vin_97_discharge_9,low_capacity,vin_97,9,1,561
test,LFP_low_capacity_vin_97_vin_97_discharge_10,low_capacity,vin_97,10,1,602
test,LFP_low_capacity_vin_98_vin_98_discharge_1,low_capacity,vin_98,1,1,662
test,LFP_low_capacity_vin_98_vin_98_discharge_2,low_capacity,vin_98,2,1,757
test,LFP_low_capacity_vin_98_vin_98_discharge_3,low_capacity,vin_98,3,1,579
test,LFP_low_capacity_vin_98_vin_98_discharge_4,low_capacity,vin_98,4,1,838
test,LFP_low_capacity_vin_98_vin_98_discharge_5,low_capacity,vin_98,5,1,650
test,LFP_low_capacity_vin_98_vin_98_discharge_6,low_capacity,vin_98,6,1,655
test,LFP_low_capacity_vin_98_vin_98_discharge_7,low_capacity,vin_98,7,1,625
test,LFP_low_capacity_vin_98_vin_98_discharge_8,low_capacity,vin_98,8,1,695
test,LFP_low_capacity_vin_98_vin_98_discharge_9,low_capacity,vin_98,9,1,726
test,LFP_low_capacity_vin_98_vin_98_discharge_10,low_capacity,vin_98,10,1,651
test,LFP_low_capacity_vin_99_vin_99_discharge_1,low_capacity,vin_99,1,1,503
test,LFP_low_capacity_vin_99_vin_99_discharge_2,low_capacity,vin_99,2,1,545
test,LFP_low_capacity_vin_99_vin_99_discharge_3,low_capacity,vin_99,3,1,594
test,LFP_low_capacity_vin_99_vin_99_discharge_4,low_capacity,vin_99,4,1,487
test,LFP_low_capacity_vin_99_vin_99_discharge_5,low_capacity,vin_99,5,1,510
test,LFP_low_capacity_vin_99_vin_99_discharge_6,low_capacity,vin_99,6,1,648
test,LFP_low_capacity_vin_99_vin_99_discharge_7,low_capacity,vin_99,7,1,614
test,LFP_low_capacity_vin_99_vin_99_discharge_8,low_capacity,vin_99,8,1,513
test,LFP_low_capacity_vin_99_vin_99_discharge_9,low_capacity,vin_99,9,1,592
test,LFP_low_capacity_vin_99_vin_99_discharge_10,low_capacity,vin_99,10,1,541
test,LFP_self_discharge_vin_1_vin_1_discharge_1,self_discharge,vin_1,1,1,1898
test,LFP_self_discharge_vin_1_vin_1_discharge_2,self_discharge,vin_1,2,1,1642
test,LFP_self_discharge_vin_1_vin_1_discharge_3,self_discharge,vin_1,3,1,1960
test,LFP_self_discharge_vin_1_vin_1_discharge_4,self_discharge,vin_1,4,1,1886
test,LFP_self_discharge_vin_1_vin_1_discharge_5,self_discharge,vin_1,5,1,1583
test,LFP_self_discharge_vin_1_vin_1_discharge_6,self_discharge,vin_1,6,1,1751
test,LFP_self_discharge_vin_1_vin_1_discharge_7,self_discharge,vin_1,7,1,1669
test,LFP_self_discharge_vin_1_vin_1_discharge_8,self_discharge,vin_1,8,1,1713
test,LFP_self_discharge_vin_1_vin_1_discharge_9,self_discharge,vin_1,9,1,1824
test,LFP_self_discharge_vin_1_vin_1_discharge_10,self_discharge,vin_1,10,1,1798
test,LFP_self_discharge_vin_10_vin_10_discharge_1,self_discharge,vin_10,1,1,1688
test,LFP_self_discharge_vin_10_vin_10_discharge_2,self_discharge,vin_10,2,1,1900
test,LFP_self_discharge_vin_10_vin_10_discharge_3,self_discharge,vin_10,3,1,1610
test,LFP_self_discharge_vin_10_vin_10_discharge_4,self_discharge,vin_10,4,1,1858
test,LFP_self_discharge_vin_10_vin_10_discharge_5,self_discharge,vin_10,5,1,1721
test,LFP_self_discharge_vin_10_vin_10_discharge_6,self_discharge,vin_10,6,1,1853
test,LFP_self_discharge_vin_10_vin_10_discharge_7,self_discharge,vin_10,7,1,1776
test,LFP_self_discharge_vin_10_vin_10_discharge_8,self_discharge,vin_10,8,1,1490
test,LFP_self_discharge_vin_10_vin_10_discharge_9,self_discharge,vin_10,9,1,1508
test,LFP_self_discharge_vin_10_vin_10_discharge_10,self_discharge,vin_10,10,1,1763
test,LFP_self_discharge_vin_11_vin_11_discharge_1,self_discharge,vin_11,1,1,1743
test,LFP_self_discharge_vin_11_vin_11_discharge_2,self_discharge,vin_11,2,1,1616
test,LFP_self_discharge_vin_11_vin_11_discharge_3,self_discharge,vin_11,3,1,1505
test,LFP_self_discharge_vin_11_vin_11_discharge_4,self_discharge,vin_11,4,1,1751
test,LFP_self_discharge_vin_11_vin_11_discharge_5,self_discharge,vin_11,5,1,1553
test,LFP_self_discharge_vin_11_vin_11_discharge_6,self_discharge,vin_11,6,1,1510
test,LFP_self_discharge_vin_11_vin_11_discharge_7,self_discharge,vin_11,7,1,1563
test,LFP_self_discharge_vin_11_vin_11_discharge_8,self_discharge,vin_11,8,1,1759
test,LFP_self_discharge_vin_11_vin_11_discharge_9,self_discharge,vin_11,9,1,1588
test,LFP_self_discharge_vin_11_vin_11_discharge_10,self_discharge,vin_11,10,1,1633
test,LFP_self_discharge_vin_12_vin_12_discharge_1,self_discharge,vin_12,1,1,1504
test,LFP_self_discharge_vin_12_vin_12_discharge_2,self_discharge,vin_12,2,1,1473
test,LFP_self_discharge_vin_12_vin_12_discharge_3,self_discharge,vin_12,3,1,1494
test,LFP_self_discharge_vin_12_vin_12_discharge_4,self_discharge,vin_12,4,1,1488
test,LFP_self_discharge_vin_12_vin_12_discharge_5,self_discharge,vin_12,5,1,1797
test,LFP_self_discharge_vin_12_vin_12_discharge_6,self_discharge,vin_12,6,1,1794
test,LFP_self_discharge_vin_12_vin_12_discharge_7,self_discharge,vin_12,7,1,1490
test,LFP_self_discharge_vin_12_vin_12_discharge_8,self_discharge,vin_12,8,1,1496
test,LFP_self_discharge_vin_12_vin_12_discharge_9,self_discharge,vin_12,9,1,1574
test,LFP_self_discharge_vin_12_vin_12_discharge_10,self_discharge,vin_12,10,1,2203
test,LFP_self_discharge_vin_13_vin_13_discharge_1,self_discharge,vin_13,1,1,2041
test,LFP_self_discharge_vin_13_vin_13_discharge_2,self_discharge,vin_13,2,1,1435
test,LFP_self_discharge_vin_13_vin_13_discharge_3,self_discharge,vin_13,3,1,1806
test,LFP_self_discharge_vin_13_vin_13_discharge_4,self_discharge,vin_13,4,1,1577
test,LFP_self_discharge_vin_13_vin_13_discharge_5,self_discharge,vin_13,5,1,1567
test,LFP_self_discharge_vin_13_vin_13_discharge_6,self_discharge,vin_13,6,1,1823
test,LFP_self_discharge_vin_13_vin_13_discharge_7,self_discharge,vin_13,7,1,1822
test,LFP_self_discharge_vin_13_vin_13_discharge_8,self_discharge,vin_13,8,1,1610
test,LFP_self_discharge_vin_13_vin_13_discharge_9,self_discharge,vin_13,9,1,2123
test,LFP_self_discharge_vin_13_vin_13_discharge_10,self_discharge,vin_13,10,1,1687
test,LFP_self_discharge_vin_14_vin_14_discharge_1,self_discharge,vin_14,1,1,1811
test,LFP_self_discharge_vin_14_vin_14_discharge_2,self_discharge,vin_14,2,1,1522
test,LFP_self_discharge_vin_14_vin_14_discharge_3,self_discharge,vin_14,3,1,1742
test,LFP_self_discharge_vin_14_vin_14_discharge_4,self_discharge,vin_14,4,1,1706
test,LFP_self_discharge_vin_14_vin_14_discharge_5,self_discharge,vin_14,5,1,1990
test,LFP_self_discharge_vin_14_vin_14_discharge_6,self_discharge,vin_14,6,1,1715
test,LFP_self_discharge_vin_14_vin_14_discharge_7,self_discharge,vin_14,7,1,1614
test,LFP_self_discharge_vin_14_vin_14_discharge_8,self_discharge,vin_14,8,1,1532
test,LFP_self_discharge_vin_14_vin_14_discharge_9,self_discharge,vin_14,9,1,1756
test,LFP_self_discharge_vin_14_vin_14_discharge_10,self_discharge,vin_14,10,1,1878
test,LFP_self_discharge_vin_15_vin_15_discharge_1,self_discharge,vin_15,1,1,1383
test,LFP_self_discharge_vin_15_vin_15_discharge_2,self_discharge,vin_15,2,1,1696
test,LFP_self_discharge_vin_15_vin_15_discharge_3,self_discharge,vin_15,3,1,1735
test,LFP_self_discharge_vin_15_vin_15_discharge_4,self_discharge,vin_15,4,1,1584
test,LFP_self_discharge_vin_15_vin_15_discharge_5,self_discharge,vin_15,5,1,1599
test,LFP_self_discharge_vin_15_vin_15_discharge_6,self_discharge,vin_15,6,1,1479
test,LFP_self_discharge_vin_15_vin_15_discharge_7,self_discharge,vin_15,7,1,1864
test,LFP_self_discharge_vin_15_vin_15_discharge_8,self_discharge,vin_15,8,1,1697
test,LFP_self_discharge_vin_15_vin_15_discharge_9,self_discharge,vin_15,9,1,1467
test,LFP_self_discharge_vin_15_vin_15_discharge_10,self_discharge,vin_15,10,1,1777
test,LFP_self_discharge_vin_16_vin_16_discharge_1,self_discharge,vin_16,1,1,1780
test,LFP_self_discharge_vin_16_vin_16_discharge_2,self_discharge,vin_16,2,1,1600
test,LFP_self_discharge_vin_16_vin_16_discharge_3,self_discharge,vin_16,3,1,1452
test,LFP_self_discharge_vin_16_vin_16_discharge_4,self_discharge,vin_16,4,1,1439
test,LFP_self_discharge_vin_16_vin_16_discharge_5,self_discharge,vin_16,5,1,1642
test,LFP_self_discharge_vin_16_vin_16_discharge_6,self_discharge,vin_16,6,1,1503
test,LFP_self_discharge_vin_16_vin_16_discharge_7,self_discharge,vin_16,7,1,1637
test,LFP_self_discharge_vin_16_vin_16_discharge_8,self_discharge,vin_16,8,1,1816
test,LFP_self_discharge_vin_16_vin_16_discharge_9,self_discharge,vin_16,9,1,1533
test,LFP_self_discharge_vin_16_vin_16_discharge_10,self_discharge,vin_16,10,1,1835
test,LFP_self_discharge_vin_17_vin_17_discharge_1,self_discharge,vin_17,1,1,1601
test,LFP_self_discharge_vin_17_vin_17_discharge_2,self_discharge,vin_17,2,1,1520
test,LFP_self_discharge_vin_17_vin_17_discharge_3,self_discharge,vin_17,3,1,1857
test,LFP_self_discharge_vin_17_vin_17_discharge_4,self_discharge,vin_17,4,1,1758
test,LFP_self_discharge_vin_17_vin_17_discharge_5,self_discharge,vin_17,5,1,1501
test,LFP_self_discharge_vin_17_vin_17_discharge_6,self_discharge,vin_17,6,1,1615
test,LFP_self_discharge_vin_17_vin_17_discharge_7,self_discharge,vin_17,7,1,1526
test,LFP_self_discharge_vin_17_vin_17_discharge_8,self_discharge,vin_17,8,1,1709
test,LFP_self_discharge_vin_17_vin_17_discharge_9,self_discharge,vin_17,9,1,1797
test,LFP_self_discharge_vin_17_vin_17_discharge_10,self_discharge,vin_17,10,1,1669
test,LFP_self_discharge_vin_18_vin_18_discharge_1,self_discharge,vin_18,1,1,1736
test,LFP_self_discharge_vin_18_vin_18_discharge_2,self_discharge,vin_18,2,1,1610
test,LFP_self_discharge_vin_18_vin_18_discharge_3,self_discharge,vin_18,3,1,1777
test,LFP_self_discharge_vin_18_vin_18_discharge_4,self_discharge,vin_18,4,1,1821
test,LFP_self_discharge_vin_18_vin_18_discharge_5,self_discharge,vin_18,5,1,2009
test,LFP_self_discharge_vin_18_vin_18_discharge_6,self_discharge,vin_18,6,1,1704
test,LFP_self_discharge_vin_18_vin_18_discharge_7,self_discharge,vin_18,7,1,1607
test,LFP_self_discharge_vin_18_vin_18_discharge_8,self_discharge,vin_18,8,1,1959
test,LFP_self_discharge_vin_18_vin_18_discharge_9,self_discharge,vin_18,9,1,1648
test,LFP_self_discharge_vin_18_vin_18_discharge_10,self_discharge,vin_18,10,1,1663
test,LFP_self_discharge_vin_19_vin_19_discharge_1,self_discharge,vin_19,1,1,1588
test,LFP_self_discharge_vin_19_vin_19_discharge_2,self_discharge,vin_19,2,1,1643
test,LFP_self_discharge_vin_19_vin_19_discharge_3,self_discharge,vin_19,3,1,1637
test,LFP_self_discharge_vin_19_vin_19_discharge_4,self_discharge,vin_19,4,1,1600
test,LFP_self_discharge_vin_19_vin_19_discharge_5,self_discharge,vin_19,5,1,1919
test,LFP_self_discharge_vin_19_vin_19_discharge_6,self_discharge,vin_19,6,1,2021
test,LFP_self_discharge_vin_19_vin_19_discharge_7,self_discharge,vin_19,7,1,1663
test,LFP_self_discharge_vin_19_vin_19_discharge_8,self_discharge,vin_19,8,1,1724
test,LFP_self_discharge_vin_19_vin_19_discharge_9,self_discharge,vin_19,9,1,1493
test,LFP_self_discharge_vin_19_vin_19_discharge_10,self_discharge,vin_19,10,1,1883
test,LFP_self_discharge_vin_2_vin_2_discharge_1,self_discharge,vin_2,1,1,1203
test,LFP_self_discharge_vin_2_vin_2_discharge_2,self_discharge,vin_2,2,1,1512
test,LFP_self_discharge_vin_2_vin_2_discharge_3,self_discharge,vin_2,3,1,1510
test,LFP_self_discharge_vin_2_vin_2_discharge_4,self_discharge,vin_2,4,1,1709
test,LFP_self_discharge_vin_2_vin_2_discharge_5,self_discharge,vin_2,5,1,1929
test,LFP_self_discharge_vin_2_vin_2_discharge_6,self_discharge,vin_2,6,1,1501
test,LFP_self_discharge_vin_2_vin_2_discharge_7,self_discharge,vin_2,7,1,1755
test,LFP_self_discharge_vin_2_vin_2_discharge_8,self_discharge,vin_2,8,1,2026
test,LFP_self_discharge_vin_2_vin_2_discharge_9,self_discharge,vin_2,9,1,1581
test,LFP_self_discharge_vin_2_vin_2_discharge_10,self_discharge,vin_2,10,1,1842
test,LFP_self_discharge_vin_20_vin_20_discharge_1,self_discharge,vin_20,1,1,1803
test,LFP_self_discharge_vin_20_vin_20_discharge_2,self_discharge,vin_20,2,1,1928
test,LFP_self_discharge_vin_20_vin_20_discharge_3,self_discharge,vin_20,3,1,1602
test,LFP_self_discharge_vin_20_vin_20_discharge_4,self_discharge,vin_20,4,1,1649
test,LFP_self_discharge_vin_20_vin_20_discharge_5,self_discharge,vin_20,5,1,1551
test,LFP_self_discharge_vin_20_vin_20_discharge_6,self_discharge,vin_20,6,1,1851
test,LFP_self_discharge_vin_20_vin_20_discharge_7,self_discharge,vin_20,7,1,1473
test,LFP_self_discharge_vin_20_vin_20_discharge_8,self_discharge,vin_20,8,1,2032
test,LFP_self_discharge_vin_20_vin_20_discharge_9,self_discharge,vin_20,9,1,1789
test,LFP_self_discharge_vin_20_vin_20_discharge_10,self_discharge,vin_20,10,1,1675
test,LFP_self_discharge_vin_21_vin_21_discharge_1,self_discharge,vin_21,1,1,1636
test,LFP_self_discharge_vin_21_vin_21_discharge_2,self_discharge,vin_21,2,1,1784
